action_code,action_code_full,aggregate_general_election_expenditure,back_reference_schedule_name,back_reference_transaction_id,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_district,candidate_office_full,candidate_office_state,candidate_office_state_full,candidate_prefix,candidate_suffix,catolog_code,catolog_code_full,committee,committee_designated_coordinated_expenditure_indicator,committee_id,committee_name,conduit_committee_city,conduit_committee_id,conduit_committee_name,conduit_committee_state,conduit_committee_street1,conduit_committee_street2,conduit_committee_zip,designated_committee_id,designated_committee_name,election_cycle,entity_type,entity_type_desc,expenditure_amount,expenditure_date,expenditure_purpose_full,expenditure_type,expenditure_type_full,file_number,filing_form,form_line_number,image_number,line_number,link_id,load_date,memo_code,memo_code_full,memo_text,original_sub_id,payee_first_name,payee_last_name,payee_middle_name,payee_name,pdf_url,report_type,report_year,schedule_type,schedule_type_full,sub_id,subordinate_committee,subordinate_committee_id,transaction_id,unlimited_spending_flag,unlimited_spending_flag_full
N,NO CHANGE,,,,JOHN WILLIAM,S8VA00107,0,,"WARNER, JOHN WILLIAM",S,00,SENATE,VA,VIRGINIA ,,,,,"{'affiliated_committee_name': 'VIRGINIA REPUBLICAN PARTY', 'candidate_ids': [], 'city': 'RICHMOND', 'committee_id': 'C00001305', 'committee_type': 'Y', 'committee_type_full': 'Party - Qualified', 'cycle': 1978, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1976-07-10', 'first_file_date': '1975-03-20', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-08-08', 'last_file_date': '2024-08-19', 'name': 'REPUBLICAN PARTY OF VIRGINIA', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'VA', 'state_full': 'Virginia', 'street_1': '1600 FIDELITY BUILDING', 'street_2': '.', 'treasurer_name': 'DOROTHY B. MELDRUM', 'zip': '23219'}",,C00001305,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,1978,,,120,1978-01-31T00:00:00,COORDINATED EXPENDITURE,24C,COORDINATED EXPENDITURE,,F3X,F3X-25,79031194466,25,3032920021022509126,2020-01-10T03:38:05.051000,,,,,,,,,,YE,1978,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,3062020110012895242,,,,,
N,NO CHANGE,,,,JOHN WILLIAM,S8VA00107,0,,"WARNER, JOHN WILLIAM",S,00,SENATE,VA,VIRGINIA ,,,,,"{'affiliated_committee_name': 'VIRGINIA REPUBLICAN PARTY', 'candidate_ids': [], 'city': 'RICHMOND', 'committee_id': 'C00001305', 'committee_type': 'Y', 'committee_type_full': 'Party - Qualified', 'cycle': 1978, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1976-07-10', 'first_file_date': '1975-03-20', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-08-08', 'last_file_date': '2024-08-19', 'name': 'REPUBLICAN PARTY OF VIRGINIA', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'VA', 'state_full': 'Virginia', 'street_1': '1600 FIDELITY BUILDING', 'street_2': '.', 'treasurer_name': 'DOROTHY B. MELDRUM', 'zip': '23219'}",,C00001305,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,1978,,,25,1978-01-31T00:00:00,COORDINATED EXPENDITURE,24C,COORDINATED EXPENDITURE,,F3X,F3X-25,79031194465,25,3032920021022509126,2020-01-10T03:38:02.494000,,,,,,,,,,YE,1978,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,3062020110012895244,,,,,
N,NO CHANGE,,,,JOHN WILLIAM,S8VA00107,0,,"WARNER, JOHN WILLIAM",S,00,SENATE,VA,VIRGINIA ,,,,,"{'affiliated_committee_name': 'VIRGINIA REPUBLICAN PARTY', 'candidate_ids': [], 'city': 'RICHMOND', 'committee_id': 'C00001305', 'committee_type': 'Y', 'committee_type_full': 'Party - Qualified', 'cycle': 1978, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1976-07-10', 'first_file_date': '1975-03-20', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-08-08', 'last_file_date': '2024-08-19', 'name': 'REPUBLICAN PARTY OF VIRGINIA', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'VA', 'state_full': 'Virginia', 'street_1': '1600 FIDELITY BUILDING', 'street_2': '.', 'treasurer_name': 'DOROTHY B. MELDRUM', 'zip': '23219'}",,C00001305,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,1978,,,226,1978-01-31T00:00:00,COORDINATED EXPENDITURE,24C,COORDINATED EXPENDITURE,,F3X,F3X-25,79031194465,25,3032920021022509126,2020-01-10T03:37:18.306000,,,,,,,,,,YE,1978,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,3062020110012895812,,,,,
N,NO CHANGE,,,,JOHN WILLIAM,S8VA00107,0,,"WARNER, JOHN WILLIAM",S,00,SENATE,VA,VIRGINIA ,,,,,"{'affiliated_committee_name': 'VIRGINIA REPUBLICAN PARTY', 'candidate_ids': [], 'city': 'RICHMOND', 'committee_id': 'C00001305', 'committee_type': 'Y', 'committee_type_full': 'Party - Qualified', 'cycle': 1978, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1976-07-10', 'first_file_date': '1975-03-20', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-08-08', 'last_file_date': '2024-08-19', 'name': 'REPUBLICAN PARTY OF VIRGINIA', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'VA', 'state_full': 'Virginia', 'street_1': '1600 FIDELITY BUILDING', 'street_2': '.', 'treasurer_name': 'DOROTHY B. MELDRUM', 'zip': '23219'}",,C00001305,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,1978,,,100,1978-01-31T00:00:00,COORDINATED EXPENDITURE,24C,COORDINATED EXPENDITURE,,F3X,F3X-25,79031194465,25,3032920021022509126,2020-01-10T03:36:57.519000,,,,,,,,,,YE,1978,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,3062020110012896238,,,,,
N,NO CHANGE,,,,MANLEY CALDWELL,H6VA06033,0,,"BUTLER, MANLEY CALDWELL",H,06,HOUSE,VA,VIRGINIA ,,,,,"{'affiliated_committee_name': 'VIRGINIA REPUBLICAN PARTY', 'candidate_ids': [], 'city': 'RICHMOND', 'committee_id': 'C00001305', 'committee_type': 'Y', 'committee_type_full': 'Party - Qualified', 'cycle': 1978, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1976-07-10', 'first_file_date': '1975-03-20', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-08-08', 'last_file_date': '2024-08-19', 'name': 'REPUBLICAN PARTY OF VIRGINIA', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'VA', 'state_full': 'Virginia', 'street_1': '1600 FIDELITY BUILDING', 'street_2': '.', 'treasurer_name': 'DOROTHY B. MELDRUM', 'zip': '23219'}",,C00001305,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,1978,,,50,1978-01-31T00:00:00,COORDINATED EXPENDITURE,24C,COORDINATED EXPENDITURE,,F3X,F3X-25,79031194467,25,3032920021022509126,2020-01-10T03:37:58.486000,,,,,,,,,,YE,1978,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,3062020110012897327,,,,,
N,NO CHANGE,,,,JOHN WILLIAM,S8VA00107,0,,"WARNER, JOHN WILLIAM",S,00,SENATE,VA,VIRGINIA ,,,,,"{'affiliated_committee_name': 'VIRGINIA REPUBLICAN PARTY', 'candidate_ids': [], 'city': 'RICHMOND', 'committee_id': 'C00001305', 'committee_type': 'Y', 'committee_type_full': 'Party - Qualified', 'cycle': 1978, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1976-07-10', 'first_file_date': '1975-03-20', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-08-08', 'last_file_date': '2024-08-19', 'name': 'REPUBLICAN PARTY OF VIRGINIA', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'VA', 'state_full': 'Virginia', 'street_1': '1600 FIDELITY BUILDING', 'street_2': '.', 'treasurer_name': 'DOROTHY B. MELDRUM', 'zip': '23219'}",,C00001305,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,1978,,,62,1978-01-31T00:00:00,COORDINATED EXPENDITURE,24C,COORDINATED EXPENDITURE,,F3X,F3X-25,79031194465,25,3032920021022509126,2020-01-10T03:37:25.671000,,,,,,,,,,YE,1978,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,3062020110012897328,,,,,
N,NO CHANGE,,,,JOHN WILLIAM,S8VA00107,0,,"WARNER, JOHN WILLIAM",S,00,SENATE,VA,VIRGINIA ,,,,,"{'affiliated_committee_name': 'VIRGINIA REPUBLICAN PARTY', 'candidate_ids': [], 'city': 'RICHMOND', 'committee_id': 'C00001305', 'committee_type': 'Y', 'committee_type_full': 'Party - Qualified', 'cycle': 1978, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1976-07-10', 'first_file_date': '1975-03-20', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-08-08', 'last_file_date': '2024-08-19', 'name': 'REPUBLICAN PARTY OF VIRGINIA', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'VA', 'state_full': 'Virginia', 'street_1': '1600 FIDELITY BUILDING', 'street_2': '.', 'treasurer_name': 'DOROTHY B. MELDRUM', 'zip': '23219'}",,C00001305,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,1978,,,85,1978-01-31T00:00:00,COORDINATED EXPENDITURE,24C,COORDINATED EXPENDITURE,,F3X,F3X-25,79031194464,25,3032920021022509126,2020-01-10T03:37:33.772000,,,,,,,,,,YE,1978,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,3062020110012897329,,,,,
N,NO CHANGE,,,,JOHN WILLIAM,S8VA00107,0,,"WARNER, JOHN WILLIAM",S,00,SENATE,VA,VIRGINIA ,,,,,"{'affiliated_committee_name': 'VIRGINIA REPUBLICAN PARTY', 'candidate_ids': [], 'city': 'RICHMOND', 'committee_id': 'C00001305', 'committee_type': 'Y', 'committee_type_full': 'Party - Qualified', 'cycle': 1978, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1976-07-10', 'first_file_date': '1975-03-20', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-08-08', 'last_file_date': '2024-08-19', 'name': 'REPUBLICAN PARTY OF VIRGINIA', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'VA', 'state_full': 'Virginia', 'street_1': '1600 FIDELITY BUILDING', 'street_2': '.', 'treasurer_name': 'DOROTHY B. MELDRUM', 'zip': '23219'}",,C00001305,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,1978,,,450,1978-01-31T00:00:00,COORDINATED EXPENDITURE,24C,COORDINATED EXPENDITURE,,F3X,F3X-25,79031194465,25,3032920021022509126,2020-01-10T03:37:12.584000,,,,,,,,,,YE,1978,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,3062020110012897816,,,,,
N,NO CHANGE,,,,PAUL SEWARD JR.,H6VA01018,0,,"TRIBLE, PAUL SEWARD JR.",H,01,HOUSE,VA,VIRGINIA ,,,,,"{'affiliated_committee_name': 'VIRGINIA REPUBLICAN PARTY', 'candidate_ids': [], 'city': 'RICHMOND', 'committee_id': 'C00001305', 'committee_type': 'Y', 'committee_type_full': 'Party - Qualified', 'cycle': 1978, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1976-07-10', 'first_file_date': '1975-03-20', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-08-08', 'last_file_date': '2024-08-19', 'name': 'REPUBLICAN PARTY OF VIRGINIA', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'VA', 'state_full': 'Virginia', 'street_1': '1600 FIDELITY BUILDING', 'street_2': '.', 'treasurer_name': 'DOROTHY B. MELDRUM', 'zip': '23219'}",,C00001305,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,1978,,,10,1978-01-31T00:00:00,COORDINATED EXPENDITURE,24C,COORDINATED EXPENDITURE,,F3X,F3X-25,79031194467,25,3032920021022509126,2020-01-10T03:38:42.249000,,,,,,,,,,YE,1978,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,3062020110012898598,,,,,
N,NO CHANGE,,,,JOHN WILLIAM,S8VA00107,0,,"WARNER, JOHN WILLIAM",S,00,SENATE,VA,VIRGINIA ,,,,,"{'affiliated_committee_name': 'VIRGINIA REPUBLICAN PARTY', 'candidate_ids': [], 'city': 'RICHMOND', 'committee_id': 'C00001305', 'committee_type': 'Y', 'committee_type_full': 'Party - Qualified', 'cycle': 1978, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1976-07-10', 'first_file_date': '1975-03-20', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-08-08', 'last_file_date': '2024-08-19', 'name': 'REPUBLICAN PARTY OF VIRGINIA', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'VA', 'state_full': 'Virginia', 'street_1': '1600 FIDELITY BUILDING', 'street_2': '.', 'treasurer_name': 'DOROTHY B. MELDRUM', 'zip': '23219'}",,C00001305,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,1978,,,63,1978-01-31T00:00:00,COORDINATED EXPENDITURE,24C,COORDINATED EXPENDITURE,,F3X,F3X-25,79031194464,25,3032920021022509126,2020-01-10T03:37:11.237000,,,,,,,,,,YE,1978,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,3062020110012898600,,,,,
N,NO CHANGE,,,,JOHN WILLIAM,S8VA00107,0,,"WARNER, JOHN WILLIAM",S,00,SENATE,VA,VIRGINIA ,,,,,"{'affiliated_committee_name': 'VIRGINIA REPUBLICAN PARTY', 'candidate_ids': [], 'city': 'RICHMOND', 'committee_id': 'C00001305', 'committee_type': 'Y', 'committee_type_full': 'Party - Qualified', 'cycle': 1978, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1976-07-10', 'first_file_date': '1975-03-20', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-08-08', 'last_file_date': '2024-08-19', 'name': 'REPUBLICAN PARTY OF VIRGINIA', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'VA', 'state_full': 'Virginia', 'street_1': '1600 FIDELITY BUILDING', 'street_2': '.', 'treasurer_name': 'DOROTHY B. MELDRUM', 'zip': '23219'}",,C00001305,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,1978,,,170,1978-01-31T00:00:00,COORDINATED EXPENDITURE,24C,COORDINATED EXPENDITURE,,F3X,F3X-25,79031194466,25,3032920021022509126,2020-01-10T03:38:27.242000,,,,,,,,,,YE,1978,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,3062020110012899221,,,,,
N,NO CHANGE,,,,JOHN WILLIAM,S8VA00107,0,,"WARNER, JOHN WILLIAM",S,00,SENATE,VA,VIRGINIA ,,,,,"{'affiliated_committee_name': 'VIRGINIA REPUBLICAN PARTY', 'candidate_ids': [], 'city': 'RICHMOND', 'committee_id': 'C00001305', 'committee_type': 'Y', 'committee_type_full': 'Party - Qualified', 'cycle': 1978, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1976-07-10', 'first_file_date': '1975-03-20', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-08-08', 'last_file_date': '2024-08-19', 'name': 'REPUBLICAN PARTY OF VIRGINIA', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'VA', 'state_full': 'Virginia', 'street_1': '1600 FIDELITY BUILDING', 'street_2': '.', 'treasurer_name': 'DOROTHY B. MELDRUM', 'zip': '23219'}",,C00001305,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,1978,,,100,1978-01-31T00:00:00,COORDINATED EXPENDITURE,24C,COORDINATED EXPENDITURE,,F3X,F3X-25,79031194465,25,3032920021022509126,2020-01-10T03:37:21.255000,,,,,,,,,,YE,1978,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,3062020110012899222,,,,,
