amendment_indicator,back_reference_schedule_name,back_reference_transaction_id,beneficiary_committee_name,candidate_office,candidate_office_district,committee,committee_id,disbursement_amount,disbursement_date,disbursement_description,disbursement_type,entity_type,file_number,filing,image_number,line_number,load_timestamp,memo_code,memo_text,pdf_url,recipient_city,recipient_name,recipient_prefix,recipient_state,recipient_suffix,recipient_zip,related_line_number,report_type,semi_annual_bundled_refund,transaction_id
A,,,Mike McCaffree for Congress,H,04,"{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H4MO04179'], 'city': 'NEVADA', 'committee_id': 'C00875062', 'committee_type': 'H', 'committee_type_full': 'House', 'cycle': 2024, 'cycles': [2024], 'cycles_has_activity': [2024], 'cycles_has_financial': [2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2024-04-03', 'first_file_date': '2024-04-03', 'is_active': False, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-04-03', 'last_file_date': '2024-09-12', 'name': 'MIKE MCCAFFREE FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'MO', 'state_full': 'Missouri', 'street_1': 'P.O. BOX 593', 'street_2': None, 'treasurer_name': 'MCCAFFREE, MIKE', 'zip': '64772'}",C00875062,100.0,2024-09-01,loan forgiveness,,CAN,1813628,"{'amended_by': 1813630, 'amendment_chain': [1813628], 'amendment_number': 0, 'amends_file': None, 'beginning_image_number': '202409019675331411', 'committee_id': 'C00875062', 'committee_name': 'MIKE MCCAFFREE FOR CONGRESS', 'coverage_end_date': '2024-09-01', 'coverage_start_date': '2024-07-18', 'csv_url': 'https://docquery.fec.gov/csv/628/1813628.csv', 'document_description': 'TERMINATION REPORT 2024', 'ending_image_number': '202409019675331424', 'fec_file_id': 'FEC-1813628', 'fec_url': 'https://docquery.fec.gov/dcdev/posted/1813628.fec', 'file_number': 1813628, 'filed_date': '2024-09-01', 'form_type': 'F3T', 'html_url': 'https://docquery.fec.gov/cgi-bin/forms/C00875062/1813628/', 'is_amended': True, 'load_timestamp': '2024-09-01T16:35:53', 'most_recent': False, 'most_recent_filing': 1813630, 'pdf_url': 'https://docquery.fec.gov/pdf/411/202409019675331411/202409019675331411.pdf', 'receipt_date': '2024-09-01T16:35:50'}",202409019675331416,19A,2024-09-01T16:35:56,,,https://docquery.fec.gov/cgi-bin/fecimg/?202409019675331416,Nevada,McCaffree,,MO,,64772,4,F3T,,SB19A.4281
A,,,Mike McCaffree for Congress,H,04,"{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H4MO04179'], 'city': 'NEVADA', 'committee_id': 'C00875062', 'committee_type': 'H', 'committee_type_full': 'House', 'cycle': 2024, 'cycles': [2024], 'cycles_has_activity': [2024], 'cycles_has_financial': [2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2024-04-03', 'first_file_date': '2024-04-03', 'is_active': False, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-04-03', 'last_file_date': '2024-09-12', 'name': 'MIKE MCCAFFREE FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'MO', 'state_full': 'Missouri', 'street_1': 'P.O. BOX 593', 'street_2': None, 'treasurer_name': 'MCCAFFREE, MIKE', 'zip': '64772'}",C00875062,187.7,2024-09-01,loan forgiveness,,CAN,1813628,"{'amended_by': 1813630, 'amendment_chain': [1813628], 'amendment_number': 0, 'amends_file': None, 'beginning_image_number': '202409019675331411', 'committee_id': 'C00875062', 'committee_name': 'MIKE MCCAFFREE FOR CONGRESS', 'coverage_end_date': '2024-09-01', 'coverage_start_date': '2024-07-18', 'csv_url': 'https://docquery.fec.gov/csv/628/1813628.csv', 'document_description': 'TERMINATION REPORT 2024', 'ending_image_number': '202409019675331424', 'fec_file_id': 'FEC-1813628', 'fec_url': 'https://docquery.fec.gov/dcdev/posted/1813628.fec', 'file_number': 1813628, 'filed_date': '2024-09-01', 'form_type': 'F3T', 'html_url': 'https://docquery.fec.gov/cgi-bin/forms/C00875062/1813628/', 'is_amended': True, 'load_timestamp': '2024-09-01T16:35:53', 'most_recent': False, 'most_recent_filing': 1813630, 'pdf_url': 'https://docquery.fec.gov/pdf/411/202409019675331411/202409019675331411.pdf', 'receipt_date': '2024-09-01T16:35:50'}",202409019675331416,19A,2024-09-01T16:35:56,,,https://docquery.fec.gov/cgi-bin/fecimg/?202409019675331416,Nevada,McCaffree,,MO,,64772,5,F3T,,SB19A.4282
A,,,Mike McCaffree for Congress,H,04,"{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H4MO04179'], 'city': 'NEVADA', 'committee_id': 'C00875062', 'committee_type': 'H', 'committee_type_full': 'House', 'cycle': 2024, 'cycles': [2024], 'cycles_has_activity': [2024], 'cycles_has_financial': [2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2024-04-03', 'first_file_date': '2024-04-03', 'is_active': False, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-04-03', 'last_file_date': '2024-09-12', 'name': 'MIKE MCCAFFREE FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'MO', 'state_full': 'Missouri', 'street_1': 'P.O. BOX 593', 'street_2': None, 'treasurer_name': 'MCCAFFREE, MIKE', 'zip': '64772'}",C00875062,104.95,2024-09-01,loan forgiveness,,CAN,1813628,"{'amended_by': 1813630, 'amendment_chain': [1813628], 'amendment_number': 0, 'amends_file': None, 'beginning_image_number': '202409019675331411', 'committee_id': 'C00875062', 'committee_name': 'MIKE MCCAFFREE FOR CONGRESS', 'coverage_end_date': '2024-09-01', 'coverage_start_date': '2024-07-18', 'csv_url': 'https://docquery.fec.gov/csv/628/1813628.csv', 'document_description': 'TERMINATION REPORT 2024', 'ending_image_number': '202409019675331424', 'fec_file_id': 'FEC-1813628', 'fec_url': 'https://docquery.fec.gov/dcdev/posted/1813628.fec', 'file_number': 1813628, 'filed_date': '2024-09-01', 'form_type': 'F3T', 'html_url': 'https://docquery.fec.gov/cgi-bin/forms/C00875062/1813628/', 'is_amended': True, 'load_timestamp': '2024-09-01T16:35:53', 'most_recent': False, 'most_recent_filing': 1813630, 'pdf_url': 'https://docquery.fec.gov/pdf/411/202409019675331411/202409019675331411.pdf', 'receipt_date': '2024-09-01T16:35:50'}",202409019675331417,19A,2024-09-01T16:35:57,,,https://docquery.fec.gov/cgi-bin/fecimg/?202409019675331417,Nevada,McCaffree,,MO,,64772,6,F3T,,SB19A.4283
A,,,Mike McCaffree for Congress,H,04,"{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H4MO04179'], 'city': 'NEVADA', 'committee_id': 'C00875062', 'committee_type': 'H', 'committee_type_full': 'House', 'cycle': 2024, 'cycles': [2024], 'cycles_has_activity': [2024], 'cycles_has_financial': [2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2024-04-03', 'first_file_date': '2024-04-03', 'is_active': False, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-04-03', 'last_file_date': '2024-09-12', 'name': 'MIKE MCCAFFREE FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'MO', 'state_full': 'Missouri', 'street_1': 'P.O. BOX 593', 'street_2': None, 'treasurer_name': 'MCCAFFREE, MIKE', 'zip': '64772'}",C00875062,617.97,2024-09-01,loan forgiveness,,CAN,1813628,"{'amended_by': 1813630, 'amendment_chain': [1813628], 'amendment_number': 0, 'amends_file': None, 'beginning_image_number': '202409019675331411', 'committee_id': 'C00875062', 'committee_name': 'MIKE MCCAFFREE FOR CONGRESS', 'coverage_end_date': '2024-09-01', 'coverage_start_date': '2024-07-18', 'csv_url': 'https://docquery.fec.gov/csv/628/1813628.csv', 'document_description': 'TERMINATION REPORT 2024', 'ending_image_number': '202409019675331424', 'fec_file_id': 'FEC-1813628', 'fec_url': 'https://docquery.fec.gov/dcdev/posted/1813628.fec', 'file_number': 1813628, 'filed_date': '2024-09-01', 'form_type': 'F3T', 'html_url': 'https://docquery.fec.gov/cgi-bin/forms/C00875062/1813628/', 'is_amended': True, 'load_timestamp': '2024-09-01T16:35:53', 'most_recent': False, 'most_recent_filing': 1813630, 'pdf_url': 'https://docquery.fec.gov/pdf/411/202409019675331411/202409019675331411.pdf', 'receipt_date': '2024-09-01T16:35:50'}",202409019675331417,19A,2024-09-01T16:35:57,,,https://docquery.fec.gov/cgi-bin/fecimg/?202409019675331417,Nevada,McCaffree,,MO,,64772,7,F3T,,SB19A.4284
A,,,Mike McCaffree for Congress,H,04,"{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H4MO04179'], 'city': 'NEVADA', 'committee_id': 'C00875062', 'committee_type': 'H', 'committee_type_full': 'House', 'cycle': 2024, 'cycles': [2024], 'cycles_has_activity': [2024], 'cycles_has_financial': [2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2024-04-03', 'first_file_date': '2024-04-03', 'is_active': False, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-04-03', 'last_file_date': '2024-09-12', 'name': 'MIKE MCCAFFREE FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'MO', 'state_full': 'Missouri', 'street_1': 'P.O. BOX 593', 'street_2': None, 'treasurer_name': 'MCCAFFREE, MIKE', 'zip': '64772'}",C00875062,189.98,2024-09-01,loan forgiveness,,CAN,1813628,"{'amended_by': 1813630, 'amendment_chain': [1813628], 'amendment_number': 0, 'amends_file': None, 'beginning_image_number': '202409019675331411', 'committee_id': 'C00875062', 'committee_name': 'MIKE MCCAFFREE FOR CONGRESS', 'coverage_end_date': '2024-09-01', 'coverage_start_date': '2024-07-18', 'csv_url': 'https://docquery.fec.gov/csv/628/1813628.csv', 'document_description': 'TERMINATION REPORT 2024', 'ending_image_number': '202409019675331424', 'fec_file_id': 'FEC-1813628', 'fec_url': 'https://docquery.fec.gov/dcdev/posted/1813628.fec', 'file_number': 1813628, 'filed_date': '2024-09-01', 'form_type': 'F3T', 'html_url': 'https://docquery.fec.gov/cgi-bin/forms/C00875062/1813628/', 'is_amended': True, 'load_timestamp': '2024-09-01T16:35:53', 'most_recent': False, 'most_recent_filing': 1813630, 'pdf_url': 'https://docquery.fec.gov/pdf/411/202409019675331411/202409019675331411.pdf', 'receipt_date': '2024-09-01T16:35:50'}",202409019675331417,19A,2024-09-01T16:35:57,,,https://docquery.fec.gov/cgi-bin/fecimg/?202409019675331417,Nevada,McCaffree,,MO,,64772,8,F3T,,SB19A.4285
A,,,Mike McCaffree for Congress,H,04,"{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H4MO04179'], 'city': 'NEVADA', 'committee_id': 'C00875062', 'committee_type': 'H', 'committee_type_full': 'House', 'cycle': 2024, 'cycles': [2024], 'cycles_has_activity': [2024], 'cycles_has_financial': [2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2024-04-03', 'first_file_date': '2024-04-03', 'is_active': False, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-04-03', 'last_file_date': '2024-09-12', 'name': 'MIKE MCCAFFREE FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'MO', 'state_full': 'Missouri', 'street_1': 'P.O. BOX 593', 'street_2': None, 'treasurer_name': 'MCCAFFREE, MIKE', 'zip': '64772'}",C00875062,344.94,2024-09-01,loan forgiveness,,CAN,1813628,"{'amended_by': 1813630, 'amendment_chain': [1813628], 'amendment_number': 0, 'amends_file': None, 'beginning_image_number': '202409019675331411', 'committee_id': 'C00875062', 'committee_name': 'MIKE MCCAFFREE FOR CONGRESS', 'coverage_end_date': '2024-09-01', 'coverage_start_date': '2024-07-18', 'csv_url': 'https://docquery.fec.gov/csv/628/1813628.csv', 'document_description': 'TERMINATION REPORT 2024', 'ending_image_number': '202409019675331424', 'fec_file_id': 'FEC-1813628', 'fec_url': 'https://docquery.fec.gov/dcdev/posted/1813628.fec', 'file_number': 1813628, 'filed_date': '2024-09-01', 'form_type': 'F3T', 'html_url': 'https://docquery.fec.gov/cgi-bin/forms/C00875062/1813628/', 'is_amended': True, 'load_timestamp': '2024-09-01T16:35:53', 'most_recent': False, 'most_recent_filing': 1813630, 'pdf_url': 'https://docquery.fec.gov/pdf/411/202409019675331411/202409019675331411.pdf', 'receipt_date': '2024-09-01T16:35:50'}",202409019675331418,19A,2024-09-01T16:35:57,,,https://docquery.fec.gov/cgi-bin/fecimg/?202409019675331418,Nevada,McCaffree,,MO,,64772,9,F3T,,SB19A.4286
N,,,Mike McCaffree for Congress,H,04,"{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H4MO04179'], 'city': 'NEVADA', 'committee_id': 'C00875062', 'committee_type': 'H', 'committee_type_full': 'House', 'cycle': 2024, 'cycles': [2024], 'cycles_has_activity': [2024], 'cycles_has_financial': [2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2024-04-03', 'first_file_date': '2024-04-03', 'is_active': False, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-04-03', 'last_file_date': '2024-09-12', 'name': 'MIKE MCCAFFREE FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'MO', 'state_full': 'Missouri', 'street_1': 'P.O. BOX 593', 'street_2': None, 'treasurer_name': 'MCCAFFREE, MIKE', 'zip': '64772'}",C00875062,1098.51,2024-09-01,loan repayment,,CAN,1813630,"{'amended_by': None, 'amendment_chain': [1813628, 1813630], 'amendment_number': 1, 'amends_file': 1813628, 'beginning_image_number': '202409019675331436', 'committee_id': 'C00875062', 'committee_name': 'MIKE MCCAFFREE FOR CONGRESS', 'coverage_end_date': '2024-09-01', 'coverage_start_date': '2024-07-18', 'csv_url': 'https://docquery.fec.gov/csv/630/1813630.csv', 'document_description': 'TERMINATION REPORT 2024', 'ending_image_number': '202409019675331449', 'fec_file_id': 'FEC-1813630', 'fec_url': 'https://docquery.fec.gov/dcdev/posted/1813630.fec', 'file_number': 1813630, 'filed_date': '2024-09-01', 'form_type': 'F3A', 'html_url': 'https://docquery.fec.gov/cgi-bin/forms/C00875062/1813630/', 'is_amended': False, 'load_timestamp': '2024-09-01T16:45:18', 'most_recent': True, 'most_recent_filing': 1813630, 'pdf_url': 'https://docquery.fec.gov/pdf/436/202409019675331436/202409019675331436.pdf', 'receipt_date': '2024-09-01T16:45:16'}",202409019675331441,19A,2024-09-01T16:45:18,,,https://docquery.fec.gov/cgi-bin/fecimg/?202409019675331441,Nevada,McCaffree,,MO,,64772,3,F3A,,SB19A.4279
N,,,Mike McCaffree for Congress,H,04,"{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H4MO04179'], 'city': 'NEVADA', 'committee_id': 'C00875062', 'committee_type': 'H', 'committee_type_full': 'House', 'cycle': 2024, 'cycles': [2024], 'cycles_has_activity': [2024], 'cycles_has_financial': [2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2024-04-03', 'first_file_date': '2024-04-03', 'is_active': False, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-04-03', 'last_file_date': '2024-09-12', 'name': 'MIKE MCCAFFREE FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'MO', 'state_full': 'Missouri', 'street_1': 'P.O. BOX 593', 'street_2': None, 'treasurer_name': 'MCCAFFREE, MIKE', 'zip': '64772'}",C00875062,100.0,2024-09-01,loan forgiveness,,CAN,1813630,"{'amended_by': None, 'amendment_chain': [1813628, 1813630], 'amendment_number': 1, 'amends_file': 1813628, 'beginning_image_number': '202409019675331436', 'committee_id': 'C00875062', 'committee_name': 'MIKE MCCAFFREE FOR CONGRESS', 'coverage_end_date': '2024-09-01', 'coverage_start_date': '2024-07-18', 'csv_url': 'https://docquery.fec.gov/csv/630/1813630.csv', 'document_description': 'TERMINATION REPORT 2024', 'ending_image_number': '202409019675331449', 'fec_file_id': 'FEC-1813630', 'fec_url': 'https://docquery.fec.gov/dcdev/posted/1813630.fec', 'file_number': 1813630, 'filed_date': '2024-09-01', 'form_type': 'F3A', 'html_url': 'https://docquery.fec.gov/cgi-bin/forms/C00875062/1813630/', 'is_amended': False, 'load_timestamp': '2024-09-01T16:45:18', 'most_recent': True, 'most_recent_filing': 1813630, 'pdf_url': 'https://docquery.fec.gov/pdf/436/202409019675331436/202409019675331436.pdf', 'receipt_date': '2024-09-01T16:45:16'}",202409019675331441,19A,2024-09-01T16:45:18,,,https://docquery.fec.gov/cgi-bin/fecimg/?202409019675331441,Nevada,McCaffree,,MO,,64772,4,F3A,,SB19A.4281
N,,,Mike McCaffree for Congress,H,04,"{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H4MO04179'], 'city': 'NEVADA', 'committee_id': 'C00875062', 'committee_type': 'H', 'committee_type_full': 'House', 'cycle': 2024, 'cycles': [2024], 'cycles_has_activity': [2024], 'cycles_has_financial': [2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2024-04-03', 'first_file_date': '2024-04-03', 'is_active': False, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-04-03', 'last_file_date': '2024-09-12', 'name': 'MIKE MCCAFFREE FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'MO', 'state_full': 'Missouri', 'street_1': 'P.O. BOX 593', 'street_2': None, 'treasurer_name': 'MCCAFFREE, MIKE', 'zip': '64772'}",C00875062,187.7,2024-09-01,loan forgiveness,,CAN,1813630,"{'amended_by': None, 'amendment_chain': [1813628, 1813630], 'amendment_number': 1, 'amends_file': 1813628, 'beginning_image_number': '202409019675331436', 'committee_id': 'C00875062', 'committee_name': 'MIKE MCCAFFREE FOR CONGRESS', 'coverage_end_date': '2024-09-01', 'coverage_start_date': '2024-07-18', 'csv_url': 'https://docquery.fec.gov/csv/630/1813630.csv', 'document_description': 'TERMINATION REPORT 2024', 'ending_image_number': '202409019675331449', 'fec_file_id': 'FEC-1813630', 'fec_url': 'https://docquery.fec.gov/dcdev/posted/1813630.fec', 'file_number': 1813630, 'filed_date': '2024-09-01', 'form_type': 'F3A', 'html_url': 'https://docquery.fec.gov/cgi-bin/forms/C00875062/1813630/', 'is_amended': False, 'load_timestamp': '2024-09-01T16:45:18', 'most_recent': True, 'most_recent_filing': 1813630, 'pdf_url': 'https://docquery.fec.gov/pdf/436/202409019675331436/202409019675331436.pdf', 'receipt_date': '2024-09-01T16:45:16'}",202409019675331441,19A,2024-09-01T16:45:18,,,https://docquery.fec.gov/cgi-bin/fecimg/?202409019675331441,Nevada,McCaffree,,MO,,64772,5,F3A,,SB19A.4282
N,,,Mike McCaffree for Congress,H,04,"{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H4MO04179'], 'city': 'NEVADA', 'committee_id': 'C00875062', 'committee_type': 'H', 'committee_type_full': 'House', 'cycle': 2024, 'cycles': [2024], 'cycles_has_activity': [2024], 'cycles_has_financial': [2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2024-04-03', 'first_file_date': '2024-04-03', 'is_active': False, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-04-03', 'last_file_date': '2024-09-12', 'name': 'MIKE MCCAFFREE FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'MO', 'state_full': 'Missouri', 'street_1': 'P.O. BOX 593', 'street_2': None, 'treasurer_name': 'MCCAFFREE, MIKE', 'zip': '64772'}",C00875062,104.95,2024-09-01,loan forgiveness,,CAN,1813630,"{'amended_by': None, 'amendment_chain': [1813628, 1813630], 'amendment_number': 1, 'amends_file': 1813628, 'beginning_image_number': '202409019675331436', 'committee_id': 'C00875062', 'committee_name': 'MIKE MCCAFFREE FOR CONGRESS', 'coverage_end_date': '2024-09-01', 'coverage_start_date': '2024-07-18', 'csv_url': 'https://docquery.fec.gov/csv/630/1813630.csv', 'document_description': 'TERMINATION REPORT 2024', 'ending_image_number': '202409019675331449', 'fec_file_id': 'FEC-1813630', 'fec_url': 'https://docquery.fec.gov/dcdev/posted/1813630.fec', 'file_number': 1813630, 'filed_date': '2024-09-01', 'form_type': 'F3A', 'html_url': 'https://docquery.fec.gov/cgi-bin/forms/C00875062/1813630/', 'is_amended': False, 'load_timestamp': '2024-09-01T16:45:18', 'most_recent': True, 'most_recent_filing': 1813630, 'pdf_url': 'https://docquery.fec.gov/pdf/436/202409019675331436/202409019675331436.pdf', 'receipt_date': '2024-09-01T16:45:16'}",202409019675331442,19A,2024-09-01T16:45:18,,,https://docquery.fec.gov/cgi-bin/fecimg/?202409019675331442,Nevada,McCaffree,,MO,,64772,6,F3A,,SB19A.4283
N,,,Mike McCaffree for Congress,H,04,"{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H4MO04179'], 'city': 'NEVADA', 'committee_id': 'C00875062', 'committee_type': 'H', 'committee_type_full': 'House', 'cycle': 2024, 'cycles': [2024], 'cycles_has_activity': [2024], 'cycles_has_financial': [2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2024-04-03', 'first_file_date': '2024-04-03', 'is_active': False, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-04-03', 'last_file_date': '2024-09-12', 'name': 'MIKE MCCAFFREE FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'MO', 'state_full': 'Missouri', 'street_1': 'P.O. BOX 593', 'street_2': None, 'treasurer_name': 'MCCAFFREE, MIKE', 'zip': '64772'}",C00875062,617.97,2024-09-01,loan forgiveness,,CAN,1813630,"{'amended_by': None, 'amendment_chain': [1813628, 1813630], 'amendment_number': 1, 'amends_file': 1813628, 'beginning_image_number': '202409019675331436', 'committee_id': 'C00875062', 'committee_name': 'MIKE MCCAFFREE FOR CONGRESS', 'coverage_end_date': '2024-09-01', 'coverage_start_date': '2024-07-18', 'csv_url': 'https://docquery.fec.gov/csv/630/1813630.csv', 'document_description': 'TERMINATION REPORT 2024', 'ending_image_number': '202409019675331449', 'fec_file_id': 'FEC-1813630', 'fec_url': 'https://docquery.fec.gov/dcdev/posted/1813630.fec', 'file_number': 1813630, 'filed_date': '2024-09-01', 'form_type': 'F3A', 'html_url': 'https://docquery.fec.gov/cgi-bin/forms/C00875062/1813630/', 'is_amended': False, 'load_timestamp': '2024-09-01T16:45:18', 'most_recent': True, 'most_recent_filing': 1813630, 'pdf_url': 'https://docquery.fec.gov/pdf/436/202409019675331436/202409019675331436.pdf', 'receipt_date': '2024-09-01T16:45:16'}",202409019675331442,19A,2024-09-01T16:45:18,,,https://docquery.fec.gov/cgi-bin/fecimg/?202409019675331442,Nevada,McCaffree,,MO,,64772,7,F3A,,SB19A.4284
